,客户编号,客户公司名称,客户公司编号,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,第一选择基金,第二选择基金,第三选择基金,第四选择基金
7920,C7921,公司11,1221025,7.0,35.0,26.33730008,119.0,0.72767229,1.0,1.0,162.0,27.41683287,31.0,0.369867294,6.0,61.0,12.08419365,3.561740491,83.0,26.39325949,66.0,70.63644134,4.0,0.304299889,,37.0,22.0,16.16292867,0.0,9.773864701,16.68243258,83.2500489,2.0,1.0,39.0,17.82154029,1.0,7.0,1.0,4.0,49.0,19.0,47.62380128,  ,  ,  ,  
9156,C9157,公司6,363609,12.0,55.0,1.972827728,89.0,0.003034128,1.0,5.0,84.0,21.82408798,31.0,0.584129492,,39.0,5.581721258,32.77489362,57.0,30.63428991,11.0,33.23094633,15.0,9.882790879,,76.0,57.0,9.520733396,0.0,56.16497789,5.631076269,61.7462185,1.0,1.0,8.0,10.52856525,1.0,5.0,5.0,1.0,54.0,70.0,40.74890809,  ,  ,  ,  
2186,C2187,公司16,2585664,9.0,7.0,0.106425818,21.0,0.973585148,1.0,8.0,200.0,4.740896199,9.0,0.501877706,3.0,10.0,9.496897555,19.90038587,95.0,20.95200186,28.0,35.55329175,2.0,19.30758808,,84.0,36.0,0.449202637,0.0,69.81133555,4.036952261,71.92876766,3.0,1.0,96.0,11.35469799,1.0,7.0,3.0,3.0,18.0,37.0,43.35810955,  ,  ,  ,  
10622,C10623,公司11,1221025,3.0,46.0,3.239462251,6.0,0.142433809,1.0,14.0,144.0,33.4291486,34.0,0.579680094,7.0,1.0,4.401351399,22.76623246,22.0,12.09566738,76.0,31.94579673,6.0,17.6038829,,38.0,69.0,4.823369027,0.0,23.83522103,9.254158033,34.14410806,5.0,1.0,90.0,19.10091078,1.0,6.0,6.0,6.0,41.0,66.0,81.73927662,  ,  ,  ,  
4322,C4323,公司1,10000,5.0,8.0,26.87770502,133.0,0.566505481,1.0,14.0,91.0,33.69581966,8.0,0.211626809,6.0,17.0,13.05640597,13.18309506,34.0,8.930905938,66.0,48.69643227,7.0,11.23498695,,53.0,13.0,16.88064725,0.0,73.74476612,1.490936352,54.57379069,4.0,1.0,18.0,11.69462345,1.0,3.0,1.0,12.0,35.0,4.0,1.549880967,J0032,  ,  ,  
9060,C9061,公司3,90601,6.0,48.0,23.76622712,112.0,0.64476975,1.0,9.0,,7.345891532,22.0,0.853447918,4.0,29.0,18.26876095,12.39613391,86.0,32.07046222,51.0,57.2356005,6.0,9.242001246,,53.0,59.0,7.878625883,0.0,88.14937074,14.71871282,71.69614769,3.0,1.0,58.0,2.699195248,1.0,7.0,5.0,3.0,29.0,18.0,28.56358755,J0068,  ,  ,  
9552,C9553,公司16,2585664,7.0,43.0,23.13328299,1.0,0.199868108,1.0,8.0,77.0,2.622551744,32.0,,8.0,15.0,0.170037813,9.147957712,89.0,15.90115433,57.0,47.33133445,3.0,5.955770244,,82.0,52.0,8.917218319,0.0,32.50596414,10.48392701,33.09620015,3.0,,2.0,12.16327894,1.0,12.0,6.0,2.0,1.0,86.0,30.32968185,J0130,  ,  ,  
5831,C5832,公司20,4040100,9.0,37.0,17.50710798,9.0,0.327482972,1.0,8.0,185.0,24.61163299,42.0,0.354951958,10.0,49.0,10.9364343,10.49593476,30.0,20.10355749,53.0,52.57621256,7.0,13.9919317,,93.0,49.0,19.70587603,0.0,35.19767218,2.371338207,71.07386773,1.0,1.0,86.0,7.349418062,1.0,2.0,4.0,1.0,11.0,93.0,46.59585337,J0032,J0181,  ,  
8109,C8110,公司16,2585664,12.0,46.0,18.33030962,35.0,0.069864884,1.0,13.0,139.0,31.13667637,17.0,0.585094219,2.0,45.0,18.03356352,32.26714611,84.0,27.74232387,27.0,50.89046215,9.0,4.993066199,,14.0,67.0,19.65963087,0.0,20.50728673,12.65391039,48.20935871,2.0,,70.0,14.78542568,1.0,10.0,1.0,7.0,20.0,,13.00192323,  ,  ,  ,  
7990,C7991,公司2,40401,11.0,54.0,18.63649404,147.0,0.937248892,1.0,9.0,160.0,19.45029088,40.0,0.057791931,2.0,9.0,4.209132295,5.088457027,31.0,6.759322659,73.0,0.009341062,4.0,18.9595961,,55.0,19.0,5.109620517,0.0,22.24108131,2.024103715,66.29079751,5.0,1.0,1.0,14.56378086,1.0,3.0,5.0,4.0,18.0,81.0,7.961400162,J0014,J0081,J0053,J0017
11232,C11233,公司12,1454436,3.0,39.0,3.369223954,118.0,0.173536626,1.0,11.0,193.0,17.819971,53.0,0.115026666,11.0,41.0,11.17621368,14.9833228,42.0,7.538560993,14.0,60.10708155,17.0,9.555325064,,60.0,38.0,13.26519639,0.0,40.68425778,10.47087975,2.976777456,2.0,1.0,41.0,7.529165291,1.0,-999999999.0,7.0,5.0,77.0,92.0,67.069388,  ,  ,  ,  
8537,C8538,公司18,3272481,9.0,21.0,6.771987009,97.0,0.284750779,,14.0,35.0,16.81933451,3.0,0.579516586,11.0,71.0,4.362563167,11.29414413,76.0,1.258132028,85.0,65.23382866,18.0,13.8510847,,85.0,14.0,9.562652545,0.0,35.84550206,7.962776328,6.08212801,3.0,1.0,61.0,2.817496004,,4.0,4.0,11.0,1.0,22.0,28.73296575,J0040,  ,  ,  
4709,C4710,公司2,40401,1.0,36.0,11.6600083,107.0,0.467275471,,4.0,4.0,22.53142783,46.0,0.925916969,7.0,55.0,4.08539414,11.21975443,21.0,21.75316734,76.0,48.26852693,7.0,9.62014866,,53.0,5.0,11.63725825,0.0,18.2108736,15.68830573,18.41733219,5.0,1.0,25.0,17.22690682,1.0,4.0,1.0,11.0,54.0,65.0,89.90976327,J0044,  ,  ,  
8192,C8193,公司5,252004,4.0,7.0,19.7408903,36.0,0.160136549,1.0,8.0,123.0,10.63967038,7.0,0.90235816,11.0,39.0,12.25573605,8.126490467,8.0,23.48219005,41.0,14.36182413,6.0,8.93898619,,64.0,24.0,10.74310801,0.0,55.76028653,12.38182654,30.74301969,3.0,1.0,25.0,12.39866832,1.0,9.0,4.0,12.0,60.0,65.0,26.14238556,  ,  ,  ,  
9767,C9768,公司9,817216,5.0,5.0,33.17355481,47.0,0.388108381,1.0,13.0,101.0,8.051294008,15.0,0.495830164,7.0,43.0,19.12404716,15.06139411,58.0,6.260952426,,61.11999344,3.0,18.02787413,,39.0,9.0,17.46091097,0.0,0.376467259,18.33110694,69.37712431,4.0,1.0,11.0,2.0679354,1.0,2.0,1.0,2.0,2.0,33.0,28.06183918,  ,  ,  ,  
10503,C10504,公司17,2917264,7.0,41.0,3.31139799,58.0,0.017325222,1.0,4.0,159.0,26.47441479,7.0,0.200095606,12.0,60.0,19.38087592,3.642330089,4.0,21.36659406,2.0,24.48235623,11.0,11.86167407,,45.0,51.0,3.485401564,0.0,30.47689188,11.46013338,,4.0,1.0,52.0,15.97945675,1.0,9.0,4.0,2.0,43.0,68.0,49.97670755,  ,  ,  ,  
10388,C10389,公司1,10000,6.0,49.0,1.740515149,78.0,0.313310862,1.0,14.0,18.0,27.34431769,42.0,0.850582864,2.0,20.0,8.297789734,9.609336267,26.0,10.46121055,72.0,8.620837025,8.0,8.669748516,,70.0,12.0,13.05473313,0.0,43.38428364,18.71422529,63.38539743,1.0,1.0,20.0,17.27502841,1.0,8.0,3.0,12.0,17.0,45.0,31.2971392,J0048,J0197,  ,  
3478,C3479,公司4,161604,12.0,60.0,8.332076554,132.0,0.762483189,1.0,1.0,110.0,9.636708422,15.0,0.491575479,4.0,6.0,0.497739402,0.888066833,60.0,0.77186448,42.0,39.74475988,8.0,11.36543397,,18.0,45.0,7.175702573,0.0,3.99639291,17.51443248,2.819136934,5.0,1.0,26.0,2.821221341,1.0,3.0,7.0,7.0,70.0,12.0,50.27786784,  ,  ,  ,  
9157,C9158,公司1,10000,4.0,24.0,18.39631393,122.0,0.847421127,1.0,16.0,20.0,29.13411397,1.0,0.202785951,7.0,52.0,2.485644537,1.86334455,39.0,28.27047557,94.0,79.46031787,11.0,15.71726927,,67.0,20.0,1.339896461,0.0,16.01503544,13.53942375,28.65186721,5.0,1.0,75.0,17.38295256,1.0,4.0,2.0,6.0,15.0,57.0,68.72254926,  ,  ,  ,  
3924,C3925,公司18,3272481,2.0,13.0,5.892231328,49.0,0.940192866,1.0,18.0,114.0,-999999999.0,49.0,0.980761628,9.0,4.0,11.07893156,17.79471395,21.0,17.11260363,90.0,15.59017104,8.0,6.672396222,,52.0,13.0,17.21177389,0.0,45.89601446,10.87400827,82.61078143,1.0,1.0,87.0,8.054024089,1.0,6.0,6.0,5.0,72.0,47.0,14.67667592,  ,  ,  ,  
1748,C1749,公司7,494209,3.0,38.0,4.251210873,77.0,0.19958014,1.0,6.0,203.0,31.2651448,12.0,0.381261574,1.0,54.0,0.408236267,15.91177951,94.0,14.77364555,68.0,23.49456529,1.0,11.13412834,,11.0,57.0,10.67490171,0.0,28.41295553,11.30531802,88.79480717,2.0,1.0,23.0,4.115824457,1.0,3.0,1.0,4.0,8.0,50.0,90.21462364,J0027,J0071,  ,  
732,C0733,公司11,1221025,7.0,53.0,6.409927173,145.0,0.827169368,1.0,10.0,163.0,11.86908511,35.0,0.580731171,7.0,43.0,2.427077157,2.20609088,11.0,5.912650702,85.0,82.50368721,17.0,8.673317582,,10.0,57.0,5.288094113,0.0,53.86487867,18.20364139,63.41529586,5.0,1.0,35.0,4.526968749,1.0,2.0,4.0,10.0,4.0,66.0,27.69780138,J0159,  ,  ,  
2553,C2554,公司14,1979649,5.0,9.0,4.053601026,10.0,0.459045837,1.0,13.0,149.0,14.61118334,3.0,0.072071902,4.0,22.0,9.995600946,3.744228932,20.0,4.369045263,37.0,54.60737173,18.0,10.16584741,,1.0,45.0,9.685017296,0.0,23.65800646,11.3964172,47.35411672,5.0,1.0,10.0,11.96675097,1.0,3.0,5.0,9.0,52.0,37.0,9.146435104,  ,  ,  ,  
10120,C10121,公司10,1010025,2.0,30.0,26.48700907,180.0,0.252578235,1.0,4.0,167.0,23.49703939,38.0,0.368698955,3.0,52.0,8.878124396,14.22811087,82.0,6.190446872,96.0,45.03219239,13.0,17.81998885,,55.0,33.0,8.081264071,0.0,12.20168933,9.432072983,17.48570422,5.0,1.0,95.0,6.825197353,1.0,9.0,3.0,5.0,85.0,27.0,89.98648049,J0043,  ,  ,  
9141,C9142,公司4,161604,4.0,26.0,20.1944489,53.0,0.769139034,1.0,7.0,83.0,24.30775494,22.0,0.334870152,9.0,37.0,18.69793481,25.47398958,31.0,9.607912726,93.0,74.14061012,10.0,11.33570788,,57.0,26.0,13.46428847,0.0,49.31013564,16.61993185,79.53940839,5.0,1.0,17.0,8.342841338,1.0,5.0,5.0,4.0,7.0,14.0,4.159549684,J0106,  ,  ,  
8881,C8882,公司13,1705636,6.0,58.0,23.56896395,167.0,0.306383903,1.0,4.0,92.0,24.05355207,14.0,0.719804593,11.0,35.0,5.257011217,13.31704398,92.0,31.15469121,4.0,27.71233331,7.0,15.99861061,,,24.0,3.091092973,0.0,17.98559763,5.30968324,58.38871429,4.0,1.0,3.0,13.53603288,1.0,1.0,3.0,8.0,85.0,49.0,81.38902891,J0067,J0123,  ,  
10479,C10480,公司14,1979649,4.0,44.0,19.02644141,15.0,0.243976058,1.0,12.0,112.0,6.529570304,29.0,0.3923572,4.0,7.0,2.711181622,31.84640584,1.0,6.901612556,54.0,70.74427404,9.0,11.53554416,,47.0,2.0,5.137560863,0.0,85.38187077,13.79897587,3.711812822,2.0,1.0,8.0,9.624389532,1.0,2.0,7.0,7.0,38.0,80.0,90.7475493,  ,  ,  ,  
2662,C2663,公司14,1979649,5.0,50.0,,82.0,0.969250551,1.0,8.0,150.0,23.31309163,26.0,0.809882184,1.0,26.0,13.1280562,20.41298322,,12.20951666,,63.89993367,8.0,10.3754599,,73.0,35.0,4.914771074,0.0,71.43199674,13.10694129,43.57027602,4.0,1.0,64.0,9.573484032,1.0,8.0,2.0,4.0,57.0,63.0,85.30019836,J0035,J0029,  ,  
7874,C7875,公司15,2271049,5.0,71.0,17.22448537,141.0,0.170836244,1.0,13.0,185.0,16.33086467,27.0,0.529673852,10.0,59.0,13.08269091,29.09205167,9.0,26.28795398,21.0,20.52656221,7.0,12.42288976,,45.0,49.0,4.893605515,0.0,20.91979965,17.43814824,21.87001804,4.0,1.0,43.0,8.955510186,1.0,6.0,4.0,5.0,50.0,34.0,89.23377886,  ,  ,  ,  
10756,C10757,公司4,161604,4.0,32.0,10.31517085,24.0,0.898545831,1.0,6.0,3.0,21.66347876,60.0,0.280414322,10.0,57.0,15.33269379,21.50185297,69.0,17.64214164,13.0,27.83762063,7.0,,,34.0,63.0,1.291388722,0.0,19.32799251,17.81963621,41.86542578,4.0,1.0,78.0,8.105381667,1.0,8.0,4.0,2.0,53.0,50.0,13.12878905,J0165,J0147,  ,  
3113,C3114,公司12,1454436,8.0,53.0,23.69159852,17.0,0.747751825,1.0,5.0,66.0,27.95252369,51.0,0.936582758,11.0,24.0,5.317170732,1.522878195,21.0,12.57978033,1.0,15.13475023,16.0,7.411521576,,9.0,29.0,19.02143644,0.0,32.55487359,0.035934537,84.35303018,4.0,1.0,85.0,5.189330594,1.0,7.0,3.0,11.0,62.0,23.0,7.201119119,J0101,  ,  ,  
3303,C3304,公司15,2271049,9.0,23.0,19.95313107,43.0,0.650918817,1.0,10.0,16.0,18.88472641,2.0,0.100986009,8.0,67.0,4.712691367,1.460370498,77.0,6.505373038,59.0,1.378920427,18.0,9.862539131,,5.0,2.0,15.02378714,0.0,36.17306881,13.7369883,85.94478321,4.0,1.0,14.0,1.745356511,1.0,10.0,5.0,5.0,74.0,38.0,67.2339849,J0058,  ,  ,  
6250,C6251,公司14,1979649,3.0,11.0,16.93513416,,0.053319664,1.0,14.0,176.0,30.04505016,10.0,0.793873936,2.0,11.0,1.577166933,7.911252434,39.0,32.73076761,5.0,78.17085683,14.0,9.816262152,10.74220352,71.0,41.0,8.295613502,0.0,11.35852249,13.17590583,48.00701298,1.0,1.0,22.0,0.352016491,1.0,1.0,3.0,8.0,42.0,94.0,26.73997668,J0012,J0084,  ,  
1344,C1345,公司16,2585664,10.0,22.0,6.671752066,52.0,0.533252624,1.0,8.0,1.0,4.167124491,71.0,0.538635714,5.0,65.0,3.346256622,19.88342329,63.0,21.54734052,34.0,64.11130325,13.0,14.19166829,,11.0,25.0,16.26168213,0.0,39.40529019,12.54067754,39.3597868,2.0,1.0,34.0,18.32078026,1.0,6.0,5.0,10.0,72.0,90.0,37.58205328,J0162,  ,  ,  
10552,C10553,公司19,3644281,1.0,41.0,25.47015013,173.0,0.676982235,1.0,18.0,23.0,1.07274537,68.0,0.078606744,3.0,56.0,18.73834763,24.48625705,60.0,6.96281491,40.0,91.33359969,10.0,4.206001041,,15.0,25.0,0.896943292,0.0,,9.338930843,62.09546639,1.0,1.0,53.0,17.6187158,1.0,11.0,3.0,2.0,70.0,39.0,52.31545158,J0100,  ,  ,  
1690,C1691,公司11,1221025,9.0,18.0,,177.0,0.694439414,1.0,13.0,118.0,11.88783282,25.0,0.225082657,3.0,64.0,18.13617895,1.209851725,5.0,2.344064265,43.0,91.14712981,6.0,0.258094123,,55.0,46.0,19.53138728,0.0,68.23130773,5.226611577,10.59571827,5.0,1.0,56.0,17.72118294,1.0,1.0,6.0,8.0,45.0,76.0,63.01070135,  ,  ,  ,  
7268,C7269,公司18,3272481,1.0,28.0,18.46047456,154.0,0.424771308,1.0,16.0,166.0,32.5921418,39.0,0.756595371,12.0,26.0,2.328120395,32.14725446,84.0,4.226995993,66.0,76.14833191,11.0,10.9316544,,54.0,17.0,19.3527538,0.0,76.69056347,12.49800074,23.88462074,4.0,1.0,77.0,16.71427284,1.0,2.0,4.0,10.0,68.0,91.0,18.83411146,J0025,  ,  ,  
9597,C9598,公司4,161604,5.0,57.0,12.99321132,106.0,0.589114749,1.0,17.0,12.0,24.78640284,5.0,0.183922454,3.0,68.0,11.98636797,31.40426335,56.0,20.95933811,,48.0131299,8.0,2.161897472,,83.0,58.0,9.336438631,0.0,12.91026337,6.451559899,76.03724051,3.0,1.0,60.0,6.62912034,1.0,10.0,3.0,8.0,89.0,27.0,2.28182739,  ,  ,  ,  
5048,C5049,公司12,1454436,9.0,67.0,9.601624704,151.0,0.817304708,1.0,16.0,179.0,16.9009866,66.0,0.699791111,11.0,27.0,6.990614136,32.23725502,51.0,6.589210052,13.0,5.910497422,10.0,8.026163319,,93.0,29.0,10.70446475,0.0,70.13152126,5.141030986,1.255323999,3.0,1.0,,6.690908689,1.0,2.0,6.0,12.0,96.0,4.0,51.72636701,J0144,  ,  ,  
7300,C7301,公司20,4040100,8.0,33.0,22.768699,203.0,0.225179792,1.0,7.0,192.0,10.70827853,1.0,0.052485874,6.0,21.0,3.920596691,12.15604026,35.0,9.541433309,65.0,79.43958465,16.0,4.878738385,,63.0,58.0,3.634038828,0.0,29.39887773,4.138755675,21.55203177,3.0,1.0,23.0,0.071398458,1.0,5.0,7.0,6.0,74.0,85.0,32.24275853,  ,  ,  ,  
11921,C11922,公司10,1010025,12.0,5.0,19.8392105,162.0,0.237030626,1.0,8.0,12.0,3.609834192,28.0,0.851530002,11.0,17.0,10.49484653,12.85015659,65.0,14.24884271,56.0,40.72464011,6.0,7.122834374,,52.0,16.0,8.650002823,0.0,-999999999.0,5.927731159,51.99089629,2.0,1.0,9.0,16.67887064,1.0,9.0,7.0,6.0,92.0,19.0,39.69239529,  ,  ,  ,  
3308,C3309,公司20,4040100,7.0,56.0,11.39034291,120.0,0.124484969,1.0,9.0,178.0,24.17376301,48.0,0.466477038,4.0,71.0,13.69896877,13.14899795,91.0,9.626802672,72.0,71.01819055,16.0,0.178324106,,23.0,57.0,11.17178188,0.0,25.16460113,14.10966913,64.21211208,1.0,1.0,53.0,2.879399331,1.0,10.0,3.0,6.0,21.0,33.0,87.66409884,J0114,  ,  ,  
1504,C1505,公司13,1705636,5.0,32.0,11.39511651,182.0,0.521553901,1.0,3.0,52.0,16.72077467,5.0,0.55883414,7.0,59.0,5.677295553,20.38317881,75.0,9.421535176,38.0,66.11002298,14.0,0.466148674,,26.0,40.0,0.608534775,0.0,47.64245293,7.291626858,23.08159729,4.0,1.0,9.0,18.05255236,1.0,12.0,2.0,10.0,29.0,3.0,81.71501981,J0101,J0170,  ,  
10977,C10978,公司3,90601,12.0,37.0,7.996542105,63.0,0.173562669,1.0,17.0,139.0,27.74056085,21.0,0.431538489,3.0,13.0,14.20041685,19.264188,36.0,27.72653658,69.0,34.8620728,13.0,10.2627086,,66.0,28.0,19.91041507,0.0,85.44961677,3.001504071,40.93502765,3.0,1.0,66.0,13.80315198,1.0,9.0,5.0,1.0,3.0,85.0,23.41691201,  ,  ,  ,  
1806,C1807,公司12,1454436,3.0,51.0,8.149599804,74.0,0.784836528,1.0,14.0,5.0,13.1098207,50.0,0.519255021,4.0,42.0,15.00984729,26.9129517,8.0,4.946305673,86.0,28.17316105,13.0,8.302985828,,66.0,10.0,18.65128282,0.0,30.6976183,16.15029759,9.911837263,1.0,1.0,53.0,19.98908447,1.0,9.0,1.0,4.0,43.0,26.0,50.33802419,J0112,  ,  ,  
3871,C3872,公司8,646416,5.0,21.0,31.43516555,133.0,0.024936118,1.0,3.0,56.0,13.35738042,9.0,0.238941641,9.0,59.0,1.415248216,14.86782676,14.0,9.351983959,79.0,75.76312353,18.0,13.38159141,,47.0,38.0,7.649535567,0.0,61.15061064,15.13767853,37.95013838,4.0,1.0,57.0,19.44936266,1.0,10.0,5.0,5.0,67.0,92.0,62.64725612,  ,  ,  ,  
7780,C7781,公司15,2271049,5.0,3.0,7.979168057,137.0,0.948459206,1.0,14.0,49.0,13.99475013,14.0,0.108105207,10.0,6.0,14.12350622,4.183921157,57.0,21.9286498,5.0,40.81887037,9.0,4.022926417,,84.0,52.0,6.811502398,0.0,30.5183462,13.70263132,87.71827533,4.0,1.0,63.0,2.781127926,1.0,7.0,4.0,4.0,62.0,73.0,79.83477306,J0104,  ,  ,  
3791,C3792,公司4,161604,2.0,15.0,32.27593771,123.0,0.20955909,1.0,16.0,64.0,9.858424061,62.0,0.768135528,2.0,58.0,5.000202733,8.388632854,96.0,27.96931334,16.0,36.07728802,,10.24065388,,76.0,19.0,13.91512459,0.0,2.37304799,15.63233919,42.73016513,2.0,1.0,12.0,14.20964865,1.0,11.0,6.0,5.0,65.0,25.0,76.77208107,  ,  ,  ,  
5217,C5218,公司16,2585664,9.0,64.0,21.44018024,22.0,0.521022631,1.0,6.0,136.0,27.33042003,16.0,0.534684593,2.0,35.0,9.18170073,30.310277,17.0,4.2745662,89.0,9.169058936,17.0,16.22159243,,89.0,48.0,9.271874132,0.0,78.63766251,0.062651818,90.39280441,4.0,1.0,63.0,3.990202122,1.0,2.0,1.0,6.0,17.0,95.0,63.25317048,J0124,  ,  ,  
9921,C9922,公司5,252004,10.0,31.0,7.705578543,62.0,0.156472971,1.0,7.0,150.0,12.88881133,65.0,0.238818333,4.0,2.0,18.30059605,10.18032439,85.0,1.474363827,49.0,82.89870197,14.0,8.17586615,,67.0,10.0,17.14422624,0.0,40.60638182,6.9417091,35.34883537,4.0,1.0,69.0,17.31954377,1.0,5.0,1.0,6.0,48.0,89.0,47.60793814,J0055,  ,  ,  
11419,C11420,公司6,363609,4.0,36.0,2.04982919,38.0,,1.0,11.0,50.0,23.24074668,39.0,0.407006832,5.0,24.0,16.00990956,23.70487538,31.0,4.40740442,61.0,43.33253534,1.0,2.422527321,,35.0,57.0,6.506727972,999999999.0,64.33393682,17.07429155,48.1223926,2.0,1.0,38.0,4.933166089,1.0,11.0,5.0,5.0,46.0,41.0,9.541366298,J0134,J0091,J0079,  
1067,C1068,公司20,4040100,6.0,40.0,30.30111577,55.0,0.51714531,1.0,8.0,121.0,1.834247721,53.0,0.424732367,3.0,17.0,3.015529808,11.95809,77.0,31.54558123,9.0,65.44197753,11.0,9.405176014,,47.0,10.0,18.73371453,0.0,23.98871292,17.38936461,69.65524679,5.0,1.0,11.0,17.48846827,1.0,5.0,7.0,5.0,47.0,33.0,15.85380032,  ,  ,  ,  
8376,C8377,公司17,2917264,12.0,11.0,15.27623201,174.0,0.063372838,1.0,11.0,52.0,25.77214357,17.0,0.08166327,3.0,48.0,6.838868442,25.73454603,50.0,0.69073384,77.0,26.55016356,13.0,11.98409285,,94.0,33.0,0.595616844,0.0,64.37128447,8.349402192,73.19422973,1.0,1.0,30.0,10.77988839,1.0,1.0,2.0,7.0,55.0,62.0,19.10936767,J0051,  ,  ,  
11386,C11387,公司18,3272481,7.0,67.0,31.2637367,20.0,0.864711731,1.0,9.0,165.0,11.81467484,68.0,0.363141712,4.0,17.0,10.16652538,32.30476928,83.0,6.543059647,2.0,50.81712282,6.0,18.74009274,,73.0,32.0,19.18298647,0.0,53.44560198,14.27318716,36.75542255,2.0,1.0,59.0,5.173708307,1.0,6.0,5.0,11.0,55.0,91.0,64.21042382,  ,  ,  ,  
8147,C8148,公司11,1221025,11.0,2.0,12.51065687,99.0,0.262425515,1.0,8.0,103.0,8.823971982,31.0,0.06582246,5.0,60.0,6.846708959,28.01022654,45.0,24.18794115,93.0,56.59483501,5.0,13.38495052,,88.0,12.0,11.69336353,0.0,36.42863826,11.63507427,19.84699542,1.0,1.0,56.0,6.92377487,1.0,6.0,3.0,1.0,36.0,11.0,65.91269959,J0132,  ,  ,  
2696,C2697,公司11,1221025,9.0,68.0,16.08897167,6.0,0.908957826,1.0,7.0,163.0,11.70054899,42.0,0.598086351,1.0,8.0,19.27653057,23.21584384,74.0,27.42850492,91.0,78.78633402,10.0,0.882218448,,19.0,10.0,6.394600162,0.0,70.50578073,1.338771735,4.409631457,2.0,1.0,77.0,11.91297503,1.0,12.0,3.0,1.0,48.0,63.0,11.73764576,  ,  ,  ,  
6451,C6452,公司19,3644281,1.0,51.0,28.20598395,35.0,0.371821207,1.0,15.0,165.0,25.39894155,52.0,0.235267073,7.0,70.0,19.8503863,16.85799243,6.0,16.15864988,73.0,3.190372218,8.0,13.96256915,,36.0,24.0,19.32513594,0.0,91.44158236,14.86460894,31.4020024,1.0,1.0,57.0,2.069883313,1.0,9.0,4.0,,14.0,25.0,32.26057753,  ,  ,  ,  
1848,C1849,公司9,817216,9.0,6.0,5.853628625,197.0,0.527327573,1.0,2.0,127.0,0.130770112,1.0,0.727921069,4.0,56.0,16.6581089,31.91914916,71.0,7.147827507,82.0,49.86419155,18.0,16.76158954,,93.0,19.0,12.54776268,0.0,72.79562635,17.50111982,35.33246089,4.0,1.0,6.0,17.60570618,1.0,4.0,5.0,5.0,75.0,62.0,10.22405363,  ,  ,  ,  
4512,C4513,公司18,3272481,1.0,18.0,15.11815041,195.0,0.04102693,1.0,14.0,4.0,14.40622289,5.0,,12.0,63.0,3.555970223,20.66444427,57.0,26.58180836,29.0,77.85500069,5.0,5.714379228,,89.0,52.0,19.04252265,0.0,5.04000368,4.67519648,58.43761775,3.0,1.0,51.0,11.7255623,1.0,6.0,6.0,10.0,52.0,31.0,27.47283793,J0049,  ,  ,  
8934,C8935,公司12,1454436,2.0,71.0,26.78005364,104.0,0.704993362,1.0,6.0,76.0,11.48907278,27.0,0.932184644,10.0,6.0,13.91413323,32.03590329,17.0,0.589614562,84.0,61.95377896,18.0,8.133105242,,55.0,9.0,3.874865011,0.0,47.81432112,8.944169088,66.62362249,3.0,1.0,78.0,8.753889809,1.0,10.0,2.0,12.0,40.0,82.0,67.4421315,J0151,J0168,J0152,  
11079,C11080,公司10,1010025,2.0,58.0,28.72741907,142.0,0.206039579,1.0,15.0,115.0,1.266659784,67.0,0.608183916,9.0,7.0,9.112802854,23.09796399,20.0,30.03977344,43.0,66.36275006,7.0,0.042460507,,93.0,10.0,0.188001943,0.0,86.30513473,4.86017862,76.33655627,4.0,1.0,62.0,4.851030188,1.0,7.0,2.0,7.0,96.0,3.0,5.549248616,J0113,  ,  ,  
2431,C2432,公司16,2585664,4.0,2.0,33.97684818,162.0,0.603586705,1.0,11.0,39.0,6.452848521,61.0,0.621601422,3.0,,3.754371476,4.890757129,26.0,16.93711269,16.0,5.762550736,2.0,18.21335525,,19.0,7.0,3.399168364,0.0,37.25919207,18.84183066,68.68916712,4.0,1.0,43.0,16.86206478,1.0,7.0,7.0,5.0,49.0,19.0,7.024991168,J0005,  ,  ,  
11927,C11928,公司7,494209,8.0,34.0,0.472214523,47.0,0.01481037,1.0,16.0,3.0,22.51492349,17.0,0.834452278,10.0,44.0,13.80893294,13.89466423,19.0,9.200638998,59.0,91.60563006,2.0,17.98987363,,43.0,58.0,16.39793682,0.0,91.73737166,18.22899773,36.37976364,5.0,1.0,89.0,16.76083224,1.0,6.0,2.0,6.0,7.0,1.0,33.21070759,J0164,J0153,  ,  
4660,C4661,公司9,817216,8.0,24.0,11.83236407,78.0,0.772126688,1.0,4.0,81.0,30.1517668,10.0,0.725583501,3.0,31.0,4.589177908,0.865335636,57.0,14.72349035,73.0,74.31813589,7.0,19.17682657,,1.0,69.0,14.73968168,0.0,14.01801122,1.736683927,66.07901956,1.0,1.0,50.0,16.56601787,1.0,3.0,4.0,8.0,91.0,32.0,79.73755518,  ,  ,  ,  
6622,C6623,公司7,494209,12.0,19.0,27.26268654,164.0,0.214098863,1.0,12.0,12.0,13.65719589,3.0,0.884917288,12.0,13.0,5.731509172,31.63988009,61.0,25.73776334,79.0,68.63760328,7.0,6.65152569,,12.0,4.0,19.78308808,0.0,43.01070899,11.69879142,33.04994565,2.0,1.0,60.0,18.17453476,1.0,5.0,6.0,8.0,7.0,72.0,46.8326956,J0163,J0098,J0046,  
