,客户编号,客户公司名称,客户公司编号,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,第一选择基金,第二选择基金,第三选择基金,第四选择基金
6341,C6342,公司1,10000,10.0,22.0,9.687853264,101.0,0.552178478,1.0,18.0,186.0,22.29245841,15.0,0.231506819,5.0,23.0,5.479848824,18.8722786,91.0,30.26255602,12.0,45.35181542,10.0,7.600494434,,17.0,18.0,4.042982491,0.0,69.65128276,8.496583078,89.56281118,3.0,1.0,45.0,17.9777238,1.0,4.0,4.0,8.0,69.0,21.0,30.46222483,J0069,  ,  ,  
10328,C10329,公司11,1221025,3.0,31.0,14.68287509,164.0,0.812897725,1.0,7.0,127.0,2.522355925,43.0,0.331199258,6.0,38.0,11.74152656,7.263994363,11.0,6.991469625,3.0,49.46239039,16.0,5.631692134,,5.0,40.0,19.80684852,0.0,86.65267992,17.65000913,47.74778208,2.0,1.0,81.0,5.456367881,1.0,1.0,2.0,10.0,19.0,88.0,10.18579405,  ,  ,  ,  
11959,C11960,公司2,40401,,15.0,22.96181911,189.0,0.123480895,1.0,2.0,19.0,18.6348587,8.0,0.16403894,8.0,16.0,17.2882515,1.25451023,28.0,21.81484398,71.0,67.6041059,13.0,3.37105123,,56.0,43.0,19.38915526,0.0,69.42891419,1.582388569,83.86388682,5.0,1.0,62.0,18.29216921,1.0,6.0,4.0,10.0,78.0,87.0,72.96316741,  ,  ,  ,  
9471,C9472,公司11,1221025,8.0,26.0,16.61674049,187.0,0.207838651,1.0,11.0,45.0,1.597496842,50.0,0.132765033,9.0,32.0,10.17090986,19.04346928,67.0,18.32777804,10.0,38.21973471,2.0,16.36232364,,75.0,32.0,9.26298828,0.0,47.83549539,7.785339453,38.12109745,3.0,1.0,65.0,0.000703153,1.0,8.0,6.0,7.0,79.0,66.0,26.49251496,J0050,  ,  ,  
9899,C9900,公司9,817216,4.0,53.0,9.793701017,37.0,0.115248842,1.0,8.0,169.0,30.37989643,14.0,0.541564279,8.0,5.0,6.328632044,27.39135459,69.0,20.21998467,11.0,15.50197072,12.0,16.91418741,,34.0,20.0,6.040977895,0.0,21.246216,0.786444862,49.64498645,4.0,1.0,13.0,19.26011281,1.0,10.0,7.0,1.0,62.0,35.0,37.87383245,  ,  ,  ,  
5434,C5435,公司11,1221025,12.0,44.0,0.555860205,20.0,0.392809839,1.0,7.0,21.0,33.91629101,5.0,0.405928123,7.0,71.0,12.15615745,14.74402856,28.0,6.308576242,77.0,75.8372282,6.0,12.128308,,39.0,34.0,15.0963233,0.0,17.71276359,12.18641739,32.47738215,1.0,1.0,46.0,2.782260637,1.0,3.0,5.0,10.0,63.0,84.0,29.2415357,  ,  ,  ,  
11565,C11566,公司18,3272481,11.0,41.0,11.42875484,192.0,0.819309585,1.0,16.0,58.0,13.18767006,49.0,0.766311401,2.0,34.0,10.74141115,6.538886192,41.0,33.55794463,32.0,13.77703796,15.0,6.636150386,,78.0,26.0,8.238221365,0.0,55.07066057,11.55562621,48.46972943,2.0,1.0,76.0,14.77462025,1.0,11.0,2.0,,35.0,53.0,31.71227293,  ,  ,  ,  
10857,C10858,公司11,1221025,10.0,16.0,17.69268446,30.0,0.606483943,1.0,3.0,153.0,33.68609588,49.0,0.781528886,6.0,53.0,2.816915333,29.60747113,73.0,19.10283197,78.0,9.874948905,2.0,1.002680581,,78.0,55.0,3.57997703,0.0,45.26173101,6.744853327,39.22176345,5.0,1.0,48.0,2.040349496,1.0,12.0,5.0,10.0,66.0,52.0,39.19346355,  ,  ,  ,  
1396,C1397,公司17,2917264,4.0,68.0,25.86999416,74.0,0.216074417,1.0,4.0,77.0,29.35889168,30.0,0.384414117,12.0,17.0,10.40706362,30.6433317,25.0,32.81787813,31.0,85.76112451,11.0,16.01943528,,91.0,14.0,13.36516239,0.0,33.13756871,19.4582166,71.51566576,1.0,1.0,25.0,12.22255453,1.0,8.0,2.0,4.0,49.0,30.0,83.29613805,  ,  ,  ,  
259,C0260,公司7,494209,10.0,21.0,26.03488968,101.0,0.570267783,1.0,16.0,92.0,21.09455856,67.0,0.878252393,4.0,57.0,4.889756367,2.736979903,,22.59913658,83.0,10.13202604,13.0,11.64961273,,27.0,50.0,17.55004304,0.0,81.97751782,5.993052722,45.30333859,5.0,1.0,33.0,17.97898356,1.0,8.0,3.0,3.0,34.0,78.0,14.77206191,J0139,J0105,  ,  
10323,C10324,公司5,252004,1.0,45.0,10.27314745,37.0,0.323802008,1.0,17.0,53.0,30.40678474,23.0,0.221928711,12.0,10.0,16.17513935,30.68848599,44.0,4.228924234,38.0,65.74147236,2.0,6.545576056,,79.0,65.0,12.41620865,0.0,12.39742635,15.25188284,54.66441011,1.0,1.0,51.0,5.928516396,1.0,2.0,2.0,1.0,21.0,6.0,65.13888186,J0194,J0090,  ,  
1671,C1672,公司5,252004,2.0,25.0,15.47621696,103.0,0.151773858,1.0,13.0,177.0,12.55085645,51.0,0.110633791,3.0,26.0,17.83455097,16.3755576,22.0,13.4639854,59.0,54.05860308,14.0,2.839427125,,52.0,57.0,10.62257281,,49.19374689,13.9172808,75.3375261,4.0,1.0,21.0,15.35703312,1.0,2.0,3.0,10.0,29.0,36.0,34.21411525,  ,  ,  ,  
7923,C7924,公司2,40401,9.0,38.0,31.56932012,49.0,0.802689879,1.0,15.0,200.0,32.62666059,1.0,0.320910939,6.0,44.0,12.15062213,30.86947302,1.0,17.55037894,69.0,72.11503988,10.0,-999999999.0,,28.0,31.0,18.12040409,0.0,0.682145328,2.783473347,63.10556128,3.0,1.0,9.0,6.901656064,1.0,3.0,3.0,10.0,11.0,79.0,39.87525995,J0007,  ,  ,  
6973,C6974,公司11,1221025,8.0,13.0,17.0039811,111.0,0.095076468,1.0,4.0,182.0,25.98836359,62.0,0.22215137,11.0,50.0,17.48331681,20.97967645,86.0,11.21350281,22.0,30.80649096,9.0,0.495952893,,84.0,53.0,16.49778943,0.0,17.60982454,19.58538451,29.13610774,5.0,1.0,51.0,2.226954798,1.0,7.0,4.0,2.0,78.0,59.0,57.34419379,J0108,  ,  ,  
8263,C8264,公司16,2585664,7.0,63.0,28.29168667,164.0,0.752040105,1.0,14.0,149.0,17.62020915,66.0,0.188823104,4.0,71.0,14.16297449,21.39146282,57.0,18.71683675,32.0,33.39732023,12.0,3.639629409,,30.0,14.0,3.180790434,0.0,84.38248998,19.69517655,50.18293798,2.0,1.0,58.0,6.763716518,1.0,2.0,2.0,7.0,89.0,87.0,54.590631,J0088,  ,  ,  
756,C0757,公司2,40401,2.0,53.0,24.07764798,113.0,0.692981913,1.0,5.0,169.0,26.43637158,61.0,0.760577885,10.0,26.0,3.027162278,6.372682828,85.0,12.60361285,16.0,53.57973604,11.0,18.79763779,,71.0,19.0,18.32216094,0.0,13.36575879,16.27873999,33.11529977,5.0,1.0,12.0,0.055640993,1.0,1.0,7.0,2.0,27.0,5.0,72.77859119,J0066,  ,  ,  
4754,C4755,公司4,161604,4.0,27.0,22.32572925,11.0,0.651742006,1.0,8.0,181.0,25.75548256,48.0,0.310312635,8.0,69.0,,0.511319111,93.0,33.46711051,52.0,64.63666399,13.0,13.34670489,,51.0,22.0,9.948688368,0.0,17.6036697,14.50179523,80.42208446,5.0,,73.0,18.02354153,1.0,3.0,2.0,3.0,2.0,87.0,65.73892604,  ,  ,  ,  
8241,C8242,公司16,2585664,1.0,44.0,32.30613159,154.0,0.470259583,1.0,15.0,31.0,27.90558395,,0.902131712,1.0,69.0,18.667213,23.33297493,1.0,16.77382513,7.0,65.49582009,12.0,2.838224416,,57.0,49.0,11.94268901,0.0,41.59513863,11.44270763,70.91076991,1.0,1.0,53.0,6.305319187,1.0,2.0,2.0,11.0,65.0,34.0,57.68415567,  ,  ,  ,  
11537,C11538,公司17,2917264,6.0,47.0,13.89753992,23.0,0.604049096,1.0,2.0,163.0,28.22862499,68.0,0.238888089,2.0,8.0,6.137522129,8.508151703,82.0,8.648957332,28.0,61.89615183,5.0,12.81895636,,61.0,27.0,999999999.0,0.0,55.98133718,0.919130392,22.25160492,2.0,1.0,69.0,2.248482137,1.0,5.0,4.0,3.0,94.0,18.0,42.61693085,  ,  ,  ,  
8382,C8383,公司1,10000,8.0,45.0,9.069459967,142.0,0.395112917,1.0,9.0,189.0,1.768207073,23.0,0.384674311,6.0,9.0,16.87270001,18.29949924,59.0,32.00305644,26.0,4.936302794,10.0,18.03115288,,2.0,51.0,19.10068739,0.0,25.74360887,2.396133612,47.85709125,2.0,1.0,24.0,16.09692061,1.0,4.0,7.0,7.0,51.0,86.0,80.11982052,  ,  ,  ,  
9507,C9508,公司7,494209,8.0,8.0,19.02886316,181.0,0.246366533,1.0,1.0,203.0,8.619567081,22.0,0.9000975,9.0,14.0,0.420751886,2.254429102,35.0,19.24879692,69.0,23.29533555,15.0,0.844988363,,93.0,52.0,14.69426096,0.0,10.20831818,9.729069827,1.99474203,2.0,1.0,50.0,12.07186672,1.0,9.0,3.0,4.0,46.0,31.0,50.59011314,  ,  ,  ,  
4219,C4220,公司3,90601,12.0,50.0,28.72949525,135.0,0.382239091,1.0,3.0,153.0,15.61172423,,0.736528472,4.0,28.0,5.32802403,7.904715138,75.0,18.62616562,38.0,71.883107,12.0,7.03969206,,61.0,12.0,16.95102856,0.0,29.9942333,6.311796217,67.55845105,4.0,1.0,72.0,17.64094842,1.0,9.0,5.0,9.0,96.0,80.0,56.24350399,  ,  ,  ,  
4890,C4891,公司16,2585664,5.0,58.0,3.321617305,26.0,0.228379547,1.0,9.0,108.0,14.63507729,48.0,0.966989671,10.0,50.0,5.744680982,15.91858737,67.0,20.52065457,71.0,88.13054539,11.0,3.164751717,,12.0,65.0,8.159400785,0.0,85.71595463,5.901285629,22.70114743,3.0,1.0,82.0,0.134659249,1.0,3.0,3.0,4.0,32.0,92.0,13.43339339,J0006,  ,  ,  
10235,C10236,公司8,646416,3.0,40.0,18.31583972,48.0,0.793495967,1.0,13.0,177.0,7.413080711,31.0,0.180023379,8.0,55.0,18.48294857,29.42552143,11.0,21.04530956,58.0,51.66846909,4.0,12.90083042,,79.0,5.0,8.584593416,0.0,59.57568774,11.02440768,4.472259989,2.0,1.0,22.0,12.93991481,1.0,12.0,2.0,12.0,10.0,11.0,43.43685,J0071,  ,  ,  
10452,C10453,公司3,90601,4.0,6.0,19.92055672,104.0,0.499754706,1.0,12.0,204.0,21.47948935,1.0,0.055351071,7.0,58.0,15.38448867,6.256934851,36.0,6.572251957,80.0,61.97407215,4.0,2.043796017,,74.0,35.0,8.977367896,0.0,84.14798314,7.45642674,2.730811537,2.0,1.0,65.0,3.142332494,1.0,8.0,6.0,2.0,79.0,64.0,71.15290262,  ,  ,  ,  
8671,C8672,公司10,1010025,4.0,6.0,1.732124136,23.0,0.73902442,1.0,6.0,119.0,1.849590516,32.0,0.903835947,11.0,17.0,10.77743904,2.912099551,68.0,22.78134903,87.0,16.04558191,7.0,6.159427266,1.670435615,29.0,69.0,1.771467363,0.0,19.42897664,19.04626315,90.3055105,1.0,1.0,,6.520367143,1.0,10.0,5.0,10.0,93.0,46.0,10.54006606,J0146,J0003,  ,  
694,C0695,公司1,10000,9.0,18.0,23.45282055,81.0,0.616534914,1.0,3.0,185.0,32.03490395,51.0,0.678954009,12.0,8.0,4.016535174,17.78497596,65.0,20.75709922,50.0,65.49382447,17.0,14.68153993,,36.0,37.0,1.494324254,0.0,66.98665446,7.326602327,79.09923272,2.0,1.0,60.0,10.55021513,1.0,6.0,2.0,11.0,51.0,52.0,16.81564311,  ,  ,  ,  
10187,C10188,公司2,40401,11.0,62.0,16.60163006,180.0,0.880646378,1.0,2.0,137.0,19.15015414,7.0,0.594543204,11.0,66.0,4.735789,30.20312093,,7.724060937,29.0,25.60961258,4.0,1.327330366,,9.0,71.0,16.55220399,0.0,29.60334864,4.822811094,79.56847307,5.0,1.0,45.0,5.389405907,1.0,6.0,3.0,2.0,43.0,94.0,55.23869909,J0152,  ,  ,  
8071,C8072,公司6,363609,11.0,42.0,2.477250077,137.0,0.827501858,1.0,1.0,171.0,28.82790469,69.0,0.398602487,7.0,22.0,14.31650543,31.66480834,47.0,18.32081674,69.0,16.45748811,16.0,9.90185272,9.088930199,82.0,48.0,10.80541318,0.0,15.31558263,10.47295481,58.60618198,5.0,1.0,94.0,14.28644479,1.0,12.0,1.0,6.0,30.0,66.0,48.48267747,J0114,J0125,  ,  
8176,C8177,公司5,252004,3.0,51.0,10.35629911,4.0,0.359229891,1.0,9.0,2.0,5.209097817,1.0,0.911670532,1.0,71.0,,12.54240242,30.0,25.30331071,35.0,32.25261838,8.0,7.36905322,,96.0,61.0,2.335399639,0.0,56.99193877,19.63205516,11.39214686,3.0,1.0,40.0,4.463582753,1.0,10.0,1.0,8.0,87.0,6.0,71.52193199,  ,  ,  ,  
9878,C9879,公司16,2585664,3.0,70.0,12.77505106,166.0,0.895342343,1.0,12.0,12.0,24.93717124,24.0,0.093933641,3.0,28.0,11.89527991,23.07883203,10.0,5.776132673,58.0,68.87732341,4.0,0.199772334,,55.0,21.0,15.25180751,0.0,7.168823856,5.194324267,81.12887782,1.0,1.0,17.0,13.20184769,1.0,9.0,7.0,9.0,82.0,47.0,12.47039179,J0143,  ,  ,  
3576,C3577,公司15,2271049,5.0,16.0,7.022884619,126.0,0.598002064,1.0,17.0,170.0,14.46580024,55.0,0.684339662,7.0,9.0,7.563679781,23.12104052,74.0,32.77751593,12.0,24.16458333,12.0,15.35016755,,7.0,49.0,5.331431662,0.0,78.77120562,7.033629404,18.12271263,1.0,1.0,95.0,5.827201279,1.0,3.0,3.0,3.0,81.0,79.0,34.77579887,J0048,J0012,  ,  
6098,C6099,公司7,494209,3.0,8.0,18.80438267,69.0,0.72453334,1.0,3.0,129.0,14.71570382,25.0,0.560979385,5.0,18.0,16.37296806,33.27103554,57.0,4.317509015,62.0,9.772234123,17.0,7.005400213,,60.0,44.0,15.79376318,0.0,43.82409217,2.678847837,7.969518959,1.0,1.0,86.0,10.38742236,1.0,7.0,3.0,2.0,88.0,85.0,58.02074273,J0017,  ,  ,  
9073,C9074,公司16,2585664,6.0,45.0,19.74632644,3.0,0.163955813,1.0,7.0,53.0,17.11693892,21.0,0.880397116,5.0,14.0,11.41300292,4.759322411,68.0,19.81560444,76.0,0.291746467,9.0,10.61574401,,55.0,29.0,17.94131781,0.0,72.19682554,18.44837401,28.16949016,4.0,1.0,90.0,7.608677827,1.0,10.0,3.0,4.0,36.0,28.0,80.8530923,  ,  ,  ,  
8882,C8883,公司19,3644281,8.0,43.0,15.97063552,63.0,0.744867619,1.0,8.0,84.0,0.730171922,35.0,0.238003302,7.0,53.0,2.313394724,20.4458643,83.0,9.653218366,92.0,66.22994566,18.0,8.582206473,,58.0,54.0,11.35161428,0.0,67.69901197,17.7967418,42.98859204,2.0,1.0,37.0,8.261184019,1.0,8.0,2.0,11.0,69.0,57.0,53.38436027,J0145,J0179,  ,  
7702,C7703,公司13,1705636,10.0,17.0,6.853287777,149.0,0.889606183,1.0,1.0,111.0,15.71975979,49.0,0.240442198,3.0,28.0,9.902455343,5.307470573,19.0,9.743879235,16.0,0.07577516,10.0,11.08162404,,44.0,51.0,9.312251405,0.0,62.24677833,4.504719976,67.24830243,3.0,1.0,18.0,6.732365567,1.0,9.0,7.0,1.0,39.0,89.0,3.249194135,  ,  ,  ,  
5731,C5732,公司8,646416,8.0,60.0,33.91886838,180.0,0.055461231,1.0,12.0,111.0,19.73147228,51.0,0.026099732,6.0,25.0,10.08506993,8.168343307,22.0,5.191077525,40.0,74.23635156,7.0,1.946627348,,54.0,45.0,11.12173406,0.0,3.84833678,15.63513217,26.33234445,1.0,1.0,95.0,15.14526644,1.0,2.0,6.0,11.0,38.0,30.0,29.22680781,  ,  ,  ,  
2009,C2010,公司11,1221025,11.0,39.0,18.16794793,66.0,0.820364849,1.0,10.0,24.0,11.50334927,67.0,0.915728364,2.0,24.0,6.677934383,0.138201434,72.0,12.0539941,48.0,83.39116487,1.0,15.95024462,,82.0,60.0,5.644207842,0.0,10.21555287,9.417222337,28.56718922,5.0,1.0,80.0,17.57191097,1.0,10.0,4.0,8.0,87.0,19.0,35.49221063,  ,  ,  ,  
6319,C6320,公司18,3272481,9.0,16.0,18.35188674,90.0,0.037012486,1.0,7.0,192.0,7.293426041,70.0,0.731913164,7.0,51.0,4.750772788,19.40464552,2.0,12.43482671,32.0,55.99738247,7.0,16.57776951,,48.0,49.0,15.20414555,0.0,47.9017164,13.37656521,65.73850934,4.0,1.0,39.0,12.5191486,1.0,2.0,7.0,8.0,28.0,70.0,79.82281157,  ,  ,  ,  
11542,C11543,公司16,2585664,1.0,42.0,8.252540991,49.0,0.178460928,1.0,5.0,112.0,31.33251785,26.0,0.611834975,8.0,25.0,0.366234483,12.90246292,74.0,11.38040909,80.0,25.80351146,14.0,17.03897063,,20.0,30.0,6.639152255,0.0,72.34293462,5.675710418,23.38476047,4.0,1.0,32.0,0.716642901,,3.0,2.0,1.0,26.0,94.0,83.94772494,  ,  ,  ,  
5377,C5378,公司20,4040100,2.0,1.0,4.624972917,160.0,0.700206955,1.0,7.0,191.0,14.18742194,54.0,0.534943327,11.0,4.0,14.88324884,28.24890338,60.0,19.14684899,26.0,39.0033139,12.0,9.289040069,,37.0,50.0,10.15657942,0.0,16.23721609,6.995308063,79.91724167,3.0,1.0,35.0,15.84817466,1.0,1.0,3.0,6.0,15.0,4.0,62.73948481,J0143,  ,  ,  
11721,C11722,公司12,1454436,9.0,64.0,0.266264815,70.0,0.455149598,1.0,9.0,49.0,5.16779822,12.0,0.68174524,11.0,6.0,18.79859469,24.4729921,53.0,31.47495136,27.0,88.54082093,6.0,2.863091444,,61.0,8.0,1.053756269,0.0,13.64268009,19.83219792,41.77795869,5.0,1.0,95.0,16.07394985,1.0,2.0,3.0,3.0,88.0,38.0,29.06286212,J0059,  ,  ,  
4115,C4116,公司15,2271049,7.0,29.0,8.647713577,89.0,0.65320286,1.0,17.0,129.0,31.27359029,42.0,0.606629934,11.0,53.0,0.275151801,13.33755619,15.0,21.67263474,91.0,85.96902741,11.0,5.391647744,,61.0,15.0,0.375443885,0.0,77.16485248,19.95431697,70.69386237,2.0,1.0,47.0,8.604895663,1.0,9.0,1.0,3.0,24.0,58.0,61.89424515,  ,  ,  ,  
6366,C6367,公司7,494209,8.0,22.0,25.48386921,145.0,0.10766842,1.0,16.0,79.0,15.30275935,17.0,0.54102471,8.0,22.0,5.436918174,14.30247661,76.0,19.50149421,6.0,85.67602154,2.0,18.36538686,,58.0,59.0,3.660565267,0.0,4.678533055,17.76146262,83.88234884,2.0,1.0,14.0,8.904815078,1.0,8.0,4.0,10.0,46.0,4.0,11.96540252,  ,  ,  ,  
10466,C10467,公司12,1454436,6.0,41.0,6.89932202,142.0,0.120581508,1.0,6.0,34.0,20.47437049,48.0,0.043792533,8.0,9.0,8.509443111,22.84631436,95.0,16.17810958,63.0,5.090230758,2.0,0.134538911,,79.0,53.0,7.640904681,0.0,50.59203184,7.439406059,65.34901503,1.0,1.0,64.0,9.177740678,1.0,9.0,7.0,12.0,85.0,42.0,47.1235181,J0165,  ,  ,  
11520,C11521,公司17,2917264,4.0,66.0,26.48181621,52.0,0.202657099,1.0,2.0,4.0,11.74262378,6.0,0.118208492,12.0,34.0,2.074438905,18.30402437,34.0,14.61004459,57.0,69.21985321,18.0,4.529851842,,57.0,6.0,12.58795561,0.0,23.4424645,14.78710214,82.82294027,1.0,1.0,15.0,15.2164898,1.0,9.0,1.0,11.0,74.0,81.0,76.00292103,J0102,J0174,J0007,  
7203,C7204,公司4,161604,9.0,11.0,30.12416697,146.0,0.222171859,1.0,14.0,78.0,33.32045588,22.0,0.15773986,1.0,51.0,8.370492315,1.656039799,88.0,20.54560813,37.0,12.04960205,3.0,12.29589059,,37.0,58.0,12.06621742,0.0,57.33558688,5.918577169,69.50620796,3.0,1.0,49.0,8.004273473,1.0,10.0,1.0,8.0,83.0,34.0,63.80296505,  ,  ,  ,  
3169,C3170,公司5,252004,2.0,64.0,22.28326284,103.0,0.133506455,1.0,4.0,38.0,0.740575886,22.0,0.668692714,6.0,44.0,11.68461301,19.24595154,36.0,5.385900218,11.0,3.805764128,14.0,2.994247105,,49.0,2.0,2.227601527,0.0,44.28366807,0.629811063,89.17465202,1.0,1.0,50.0,6.233699434,1.0,6.0,5.0,10.0,9.0,7.0,67.67392536,  ,  ,  ,  
4826,C4827,公司4,161604,3.0,45.0,20.77480802,158.0,0.212611642,1.0,6.0,100.0,4.584996769,68.0,0.880935882,8.0,60.0,6.515628994,9.363625011,82.0,5.82883299,68.0,18.43740065,3.0,6.619908404,,20.0,30.0,15.01614398,0.0,5.17234562,6.305045844,49.28923108,1.0,1.0,25.0,14.96381025,1.0,12.0,5.0,11.0,23.0,11.0,38.67277655,  ,  ,  ,  
6114,C6115,公司5,252004,10.0,39.0,18.81957028,129.0,0.896165461,1.0,18.0,42.0,28.86200411,31.0,0.415674923,9.0,18.0,7.690247634,2.42201905,23.0,20.62472058,78.0,48.85606012,14.0,12.94835024,,28.0,54.0,6.275002174,0.0,45.48030898,12.78416966,73.15950142,,1.0,22.0,6.330355437,1.0,2.0,5.0,7.0,27.0,80.0,30.83548412,  ,  ,  ,  
3887,C3888,公司20,4040100,6.0,8.0,33.7908375,153.0,0.508262949,1.0,13.0,64.0,33.23608339,19.0,0.023838582,12.0,37.0,1.887913962,16.66325752,27.0,7.513780936,7.0,18.31717435,5.0,13.40554888,,76.0,2.0,15.26026924,0.0,37.47394091,16.81901482,65.54234583,4.0,1.0,81.0,13.79174777,1.0,10.0,4.0,8.0,77.0,52.0,88.54981824,J0023,  ,  ,  
3946,C3947,公司9,817216,10.0,16.0,13.84717983,83.0,0.165194026,1.0,15.0,58.0,13.23319061,20.0,0.795691706,6.0,53.0,6.244040001,5.732844006,87.0,4.831299303,76.0,49.30103873,1.0,7.899754479,,91.0,62.0,,0.0,63.56761297,19.14146731,22.64560792,5.0,1.0,68.0,3.252875004,1.0,9.0,5.0,7.0,7.0,43.0,30.10652621,  ,  ,  ,  
1237,C1238,公司13,1705636,3.0,38.0,23.19384959,104.0,0.984845135,1.0,6.0,41.0,22.11605528,45.0,0.64188316,6.0,14.0,5.500511649,11.08048976,64.0,5.119407454,65.0,88.26318251,2.0,14.78365373,,88.0,63.0,6.636454986,0.0,73.07481019,18.1267471,62.6757838,2.0,,40.0,13.42928066,1.0,2.0,3.0,11.0,21.0,78.0,65.02938609,  ,  ,  ,  
2998,C2999,公司16,2585664,6.0,71.0,18.46619562,14.0,0.821425087,1.0,11.0,151.0,20.56560298,32.0,0.487522621,11.0,8.0,19.24690575,3.892939636,90.0,32.75886609,80.0,16.31166259,16.0,,,70.0,43.0,13.73323382,0.0,79.21451227,8.993323602,8.356432724,1.0,1.0,43.0,5.020431381,1.0,10.0,7.0,8.0,48.0,94.0,76.96501209,J0159,  ,  ,  
7676,C7677,公司7,494209,6.0,12.0,17.44835916,108.0,0.829977061,1.0,14.0,114.0,1.956842449,34.0,0.685621931,2.0,18.0,10.51455127,23.71458253,92.0,17.01637049,65.0,22.62136017,12.0,5.331379036,,48.0,62.0,6.752233223,0.0,11.65394718,3.133487301,2.679913321,2.0,1.0,48.0,9.1645646,1.0,4.0,7.0,3.0,86.0,40.0,7.135793015,  ,  ,  ,  
2754,C2755,公司15,2271049,5.0,66.0,5.053929811,87.0,0.471697384,1.0,1.0,50.0,9.40219578,62.0,0.479817096,9.0,34.0,5.618624217,5.533706079,78.0,16.24839829,61.0,19.90885519,6.0,9.695095679,,59.0,3.0,19.80951823,0.0,71.57124405,11.86226985,51.89900778,4.0,1.0,89.0,7.632069082,1.0,5.0,3.0,2.0,53.0,29.0,26.22345206,J0119,J0086,  ,  
10837,C10838,公司12,1454436,,39.0,32.17917692,188.0,0.396647749,1.0,11.0,203.0,1.313330692,27.0,0.262780368,7.0,70.0,9.017831476,20.48432432,64.0,28.71639172,15.0,25.44035031,15.0,6.445392272,,25.0,66.0,2.817601887,0.0,65.0368465,8.953359649,9.818860466,4.0,1.0,68.0,16.93789703,1.0,4.0,2.0,4.0,48.0,9.0,90.27588474,  ,  ,  ,  
8802,C8803,公司19,3644281,4.0,31.0,31.70485104,52.0,0.989323034,1.0,14.0,137.0,18.51811813,25.0,0.572404063,11.0,64.0,14.940236,17.07731849,92.0,19.72601975,19.0,-999999999.0,5.0,4.34966016,,52.0,21.0,7.232840288,0.0,54.69002872,3.498960315,76.00986506,3.0,1.0,59.0,14.33174241,1.0,8.0,3.0,10.0,52.0,35.0,10.01127025,  ,  ,  ,  
7139,C7140,公司5,252004,7.0,21.0,22.56493274,147.0,0.495746126,1.0,11.0,,27.89788222,71.0,0.404830613,2.0,6.0,15.80491221,14.15333652,6.0,8.978865402,60.0,89.36294856,14.0,12.96199085,,37.0,44.0,4.658832056,0.0,79.78350051,1.39936456,34.9011995,1.0,1.0,82.0,7.716925018,1.0,7.0,5.0,1.0,16.0,83.0,42.37656974,J0009,  ,  ,  
11249,C11250,公司6,363609,8.0,68.0,16.13635101,19.0,0.789194951,1.0,14.0,5.0,24.48853694,22.0,0.626343486,6.0,63.0,9.735785125,13.42762577,12.0,2.495290453,83.0,84.96329715,17.0,1.918205247,,23.0,56.0,15.35981236,0.0,80.60200879,6.922900458,36.84937258,,1.0,82.0,11.71202813,1.0,4.0,2.0,5.0,18.0,14.0,72.39577411,  ,  ,  ,  
11384,C11385,公司17,2917264,4.0,66.0,19.19420735,192.0,0.1928461,1.0,17.0,82.0,17.12097283,14.0,0.865825713,1.0,43.0,19.74354082,25.6789193,46.0,19.54878084,85.0,56.77839792,16.0,0.82660565,,57.0,2.0,3.485395049,0.0,51.09765297,11.41980116,25.02458004,3.0,1.0,33.0,13.33258943,1.0,9.0,7.0,8.0,3.0,37.0,78.79543295,  ,  ,  ,  
1964,C1965,公司9,817216,4.0,25.0,18.56571152,161.0,,1.0,11.0,19.0,32.19609237,12.0,0.159564757,11.0,18.0,0.531630124,32.04359706,8.0,6.695501599,65.0,35.14976526,1.0,15.74913368,,36.0,20.0,6.565924284,0.0,5.84156603,2.661458287,42.05469339,2.0,1.0,36.0,13.65604695,,1.0,1.0,5.0,31.0,7.0,81.5309508,  ,  ,  ,  
8507,C8508,公司16,2585664,6.0,21.0,12.96956283,178.0,0.211462957,1.0,18.0,192.0,14.69690172,10.0,0.946275178,1.0,47.0,17.40399992,14.7385059,33.0,16.3339636,88.0,82.72739317,12.0,13.72387,,80.0,32.0,18.21133485,0.0,37.71433393,9.482145066,38.29529691,1.0,1.0,20.0,12.82538542,1.0,11.0,3.0,12.0,33.0,27.0,51.95921402,  ,  ,  ,  
10827,C10828,公司8,646416,1.0,14.0,19.74520137,46.0,0.63320421,1.0,6.0,180.0,28.99124144,10.0,0.736592748,1.0,58.0,6.669126753,28.03617875,3.0,11.94858065,79.0,24.98676178,11.0,7.590335891,,33.0,44.0,1.316320136,0.0,78.72418168,10.62716527,81.5740673,2.0,1.0,29.0,11.97429177,1.0,12.0,1.0,5.0,95.0,47.0,42.02623198,  ,  ,  ,  
10721,C10722,公司5,252004,6.0,16.0,25.01207553,161.0,0.597991953,1.0,-999999999.0,38.0,30.59810465,66.0,0.555637184,7.0,56.0,1.048932355,33.32675349,54.0,22.12856174,19.0,39.74922551,5.0,17.83957932,,9.0,47.0,12.91829101,0.0,47.00074324,5.244608718,67.85296856,3.0,1.0,26.0,5.768293054,1.0,9.0,5.0,6.0,68.0,39.0,7.051629069,J0028,  ,  ,  
